channelNo,date,sum_productZzimCount_diff,sum_rank_diff,sum_adRank_diff,mean_averageReviewScore_diff,sum_totalReviewCount_diff,saleSum
store_4,2023-02-03,166,98,0,2.788936170212766,1339,48400
store_4,2023-01-31,170,89,0,2.788936170212766,1338,48400
store_4,2023-02-04,165,151,0,2.788936170212766,1339,71200
store_4,2023-01-30,172,95,0,2.788936170212766,1337,61200
store_4,2023-02-05,164,151,0,2.788723404255319,1341,58400
store_4,2023-02-08,164,177,0,2.78886524822695,1344,12800
store_4,2023-02-09,162,163,0,2.78886524822695,1344,12800
store_4,2023-02-10,161,106,0,2.78886524822695,1344,35600
store_4,2023-02-11,160,103,0,2.78886524822695,1347,74000
store_4,2023-02-06,164,148,0,2.78886524822695,1343,35600
store_4,2023-02-07,164,177,0,2.78886524822695,1344,25600
store_4,2023-02-12,160,117,0,2.78886524822695,1347,86800
store_4,2023-02-16,158,72,0,2.78886524822695,1347,94000
store_4,2023-02-19,158,85,0,2.78886524822695,1347,25600
store_4,2023-02-18,157,177,0,2.78886524822695,1347,25600
store_4,2023-02-13,160,112,0,2.78886524822695,1347,86800
store_4,2023-02-15,159,69,0,2.78886524822695,1347,129600
store_5,2022-01-18,99,1113,0,1.5995238095238098,30,-104800
store_5,2022-02-01,118,799,0,1.905,36,660000
store_5,2022-02-08,127,115,0,1.9055,41,2094000
store_5,2022-02-15,132,654,0,1.9145,44,693100
store_5,2022-02-22,130,586,0,1.9145,44,0
store_5,2022-03-01,130,608,0,1.9185000000000003,45,108000
store_5,2022-03-08,129,0,0,1.9185000000000003,47,108000
store_5,2022-03-15,126,0,0,1.9185000000000003,47,0
store_5,2022-03-22,124,0,0,1.9185000000000003,48,0
store_5,2022-03-29,123,0,0,1.9185000000000003,48,186000
store_5,2022-04-05,123,0,0,1.9185000000000003,48,0
store_5,2022-04-12,121,0,0,1.9185000000000003,49,0
store_5,2022-04-19,119,0,0,1.9185000000000003,49,222000
store_5,2022-04-26,118,0,0,1.9185000000000003,50,0
store_5,2022-05-03,118,0,0,1.9185000000000003,50,0
store_5,2022-05-10,118,0,0,1.9185000000000003,50,0
store_5,2022-05-17,115,0,0,1.9185000000000003,50,0
store_5,2022-05-24,115,0,0,1.9185000000000003,50,0
store_5,2022-05-31,114,0,0,1.9185000000000003,50,0
store_5,2022-06-07,112,0,0,1.9185000000000003,50,-108000
store_5,2022-06-14,112,0,0,1.9185000000000003,50,0
store_5,2022-06-21,112,0,0,1.9185000000000003,50,0
store_5,2022-06-28,112,0,0,1.9185000000000003,50,0
store_5,2022-07-05,111,0,0,1.9185000000000003,50,0
store_5,2022-07-12,110,0,0,1.9185000000000003,50,0
store_5,2022-07-19,109,0,0,1.9185000000000003,50,0
store_5,2022-07-26,108,0,0,1.9185000000000003,50,0
store_5,2022-08-02,106,0,0,1.9185000000000003,50,0
store_5,2022-08-09,106,0,0,1.9185000000000003,50,0
store_5,2022-08-16,107,0,0,1.9185000000000003,50,0
store_5,2022-08-23,105,0,0,1.9185000000000003,50,0
store_5,2022-08-30,97,0,0,2.0194736842105265,50,0
store_5,2022-09-06,97,0,0,2.0194736842105265,50,0
store_5,2022-09-13,94,0,0,2.0194736842105265,50,0
store_5,2022-09-20,94,1012,0,2.0194736842105265,50,108000
store_5,2022-09-27,95,0,0,2.0194736842105265,50,-108000
store_5,2022-10-04,88,0,0,2.0194736842105265,50,0
store_5,2022-10-11,88,8,0,2.0194736842105265,50,186000
store_5,2022-10-18,88,834,0,2.0194736842105265,50,0
store_5,2022-10-25,88,119,0,2.0194736842105265,50,108000
store_5,2022-11-01,85,30,0,2.0194736842105265,50,0
store_5,2022-11-08,83,0,0,2.0194736842105265,50,0
store_5,2022-11-15,83,150,0,2.0194736842105265,50,0
store_5,2022-11-22,79,468,0,2.0194736842105265,50,0
store_5,2022-11-29,76,0,0,2.0194736842105265,50,396000
store_5,2022-12-06,70,332,0,2.0194736842105265,50,312000
store_5,2022-12-13,71,253,0,2.0063157894736845,52,725800
store_5,2022-12-20,76,1365,0,2.0078947368421054,53,0
store_5,2022-12-27,56,581,0,2.576923076923077,51,1621400
store_5,2023-01-03,62,68,0,3.250833333333334,56,1538700
store_5,2023-01-10,82,170,0,3.669166666666667,59,440800
store_5,2023-01-17,88,940,0,4.069166666666667,63,717100
store_5,2023-01-24,101,713,0,4.068333333333334,66,515500
store_5,2023-01-31,97,201,0,3.6575,69,698200
store_5,2023-02-12,89,52,0,3.660833333333333,72,164300
store_5,2023-02-08,92,694,0,3.6575,70,298900
store_5,2023-02-09,90,0,0,3.66,71,705900
store_5,2023-02-10,89,394,0,3.660833333333333,72,502400
store_5,2023-02-11,89,53,0,3.660833333333333,72,407000
store_5,2023-02-07,92,1582,0,3.6575,70,203500
store_5,2023-02-17,89,231,0,3.660833333333333,72,0
store_5,2023-02-16,89,183,0,3.660833333333333,72,0
store_5,2023-02-19,89,0,0,3.660833333333333,73,0
store_5,2023-02-18,89,231,0,3.660833333333333,73,0
store_5,2023-02-13,90,160,0,3.660833333333333,72,164300
store_5,2023-02-15,89,169,0,3.660833333333333,72,0
store_5,2023-02-14,89,238,0,3.660833333333333,72,164300
store_6,2022-01-19,324,562,0,2.561323529411765,103,3685000
store_6,2022-01-26,361,1527,0,2.5539705882352943,106,4030000
store_6,2022-02-02,394,1688,0,2.5539705882352943,108,455000
store_6,2022-02-09,431,725,0,2.5539705882352943,111,1235000
store_6,2022-02-16,467,626,0,2.5539705882352943,113,1680000
store_6,2022-02-23,468,958,0,2.5539705882352943,115,2670000
store_6,2022-03-02,474,896,0,2.5539705882352943,115,0
store_6,2022-03-09,482,7,0,2.5539705882352943,115,0
store_6,2022-03-16,485,10,0,2.5539705882352943,115,0
store_6,2022-03-23,488,10,0,2.5539705882352943,115,0
store_6,2022-03-30,487,814,0,2.5539705882352943,117,0
store_6,2022-04-06,485,838,0,2.5539705882352943,117,0
store_6,2022-04-13,488,528,0,2.5539705882352943,117,0
store_6,2022-04-20,486,846,0,2.5539705882352943,117,0
store_6,2022-04-27,486,767,0,2.5442647058823527,118,0
store_6,2022-05-04,486,548,0,2.5442647058823527,118,0
store_6,2022-05-11,484,495,0,2.5442647058823527,118,0
store_6,2022-05-18,484,475,0,2.5442647058823527,118,0
store_6,2022-05-25,482,505,0,2.5442647058823527,118,0
store_6,2022-06-01,482,1228,0,2.5442647058823527,118,0
store_6,2022-06-08,478,2334,0,2.5442647058823527,118,0
store_6,2022-06-15,475,1889,0,2.5442647058823527,118,0
store_6,2022-06-22,475,2085,0,2.5442647058823527,118,0
store_6,2022-06-29,477,2432,0,2.5442647058823527,118,0
store_6,2022-07-06,475,2286,0,2.5442647058823527,118,0
store_6,2022-07-13,475,1957,0,2.5442647058823527,118,0
store_6,2022-07-20,473,2614,0,2.5442647058823527,118,0
store_6,2022-07-27,472,5257,0,2.5442647058823527,118,455000
store_6,2022-08-03,477,5108,0,2.5442647058823527,118,0
store_6,2022-08-10,485,5123,0,2.5442647058823527,118,0
store_6,2022-08-17,487,3832,0,2.5442647058823527,118,0
store_6,2022-08-24,494,4497,0,2.5442647058823527,118,0
store_6,2022-09-07,503,2847,0,2.5442647058823527,118,0
store_6,2022-09-14,506,2986,0,2.5442647058823527,118,0
store_6,2022-09-21,513,8,0,2.5442647058823527,118,455000
store_6,2022-09-28,522,286,0,2.5442647058823527,118,720000
store_6,2022-10-05,533,3,0,2.5442647058823527,118,0
store_6,2022-10-12,539,22,0,2.5442647058823527,118,265000
store_6,2022-10-19,548,16,0,2.5442647058823527,118,455000
store_6,2022-10-26,447,36,0,3.025897435897436,105,2275000
store_6,2022-11-02,435,2,0,3.025897435897436,105,455000
store_6,2022-11-09,428,717,0,3.025897435897436,105,205000
store_6,2022-11-23,415,8267,0,3.025897435897436,106,1690000
store_6,2022-11-30,414,7050,0,3.1584615384615384,110,455000
store_6,2022-12-07,418,2756,0,3.1625641025641027,111,2730000
store_6,2022-12-14,429,2465,0,3.1633333333333336,113,2950000
store_6,2022-12-21,436,1366,0,3.1651282051282053,114,1405000
store_6,2023-01-04,509,158,0,3.1664102564102565,118,7490000
store_6,2023-01-11,543,1107,0,3.1671794871794874,121,2375000
store_6,2023-01-18,566,1185,0,3.1671794871794874,126,4060000
store_6,2023-01-25,579,2000,0,3.1666666666666665,130,950000
store_6,2023-02-09,567,2912,0,3.167948717948718,134,950000
store_6,2023-02-08,567,2417,0,3.167948717948718,134,1535000
store_6,2023-02-11,575,2056,0,3.167948717948718,136,1050000
store_6,2023-02-10,570,1922,0,3.167948717948718,135,2000000
store_6,2023-02-12,579,1674,0,3.167948717948718,136,1050000
store_6,2023-02-16,573,932,0,3.167948717948718,136,0
store_6,2023-02-18,585,984,0,3.168205128205128,137,950000
store_6,2023-02-19,591,980,0,3.168205128205128,137,950000
store_6,2023-02-13,578,1788,0,3.167948717948718,136,0
store_6,2023-02-15,570,1782,0,3.167948717948718,136,0
